captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260905T044030Z,https://saba.ye,21,saba.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,3834648,full,73,103
20260905T044030Z,https://saba.ye/en,21,saba.ye-en-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,2695505,full,82,137
20260905T044030Z,https://mmy.ye,21,mmy.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,939770,full,19,171
20260905T044030Z,https://althawrah.ye,21,althawrah.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,3013752,full,44,137
20260905T044030Z,https://alsyasiah.ye,21,alsyasiah.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,4602621,full,101,27
20260905T044030Z,https://sanaaradio.net.ye,18,sanaaradio.net.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,1311966,full,184,363
20260905T044030Z,https://yemen-tv.net.ye,1,yemen-tv.net.ye-20260905T044030Z.warc.gz,archived,0,3220,full,0,1
20260905T044030Z,https://alsahattv.com.ye,21,alsahattv.com.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,1501347,full,14,92
20260905T044030Z,https://www.sohobcom.ye/ar,21,www.sohobcom.ye-ar-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,605627,full,9,128
20260905T044030Z,https://www.sohobcom.ye/en,21,www.sohobcom.ye-en-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,534050,full,6,135
20260905T044030Z,https://algumhorihosp-san.gov.ye/,16,algumhorihosp-san.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,948182,full,19,107
20260905T044030Z,http://amanaedu.gov.ye/,1,amanaedu.gov.ye-20260905T044030Z.warc.gz,archived,0,3216,full,0,1
20260905T044030Z,https://amlcft.gov.ye/,21,amlcft.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,6088217,full,216,0
20260905T044030Z,http://amranhealth.gov.ye/,1,amranhealth.gov.ye-20260905T044030Z.warc.gz,archived,0,3217,full,0,1
20260905T044030Z,https://apps.mot.gov.ye/,1,apps.mot.gov.ye-20260905T044030Z.warc.gz,archived,0,3297,full,0,1
20260905T044030Z,https://ar.hocc.gov.ye/,21,ar.hocc.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,5150615,full,327,0
20260905T044030Z,http://area.gov.ye/,21,area.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-124,124,13341,full,1,0
20260905T044030Z,https://cama.gov.ye/,21,cama.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,5991045,full,25,3
20260905T044030Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,2413030,full,35,118
20260905T044030Z,https://en.hocc.gov.ye/,1,en.hocc.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-4,4,1970,homepage-only,0,0
20260905T044030Z,http://gasmed.gov.ye/,18,gasmed.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,2705541,full,40,82
20260905T044030Z,http://hajjahmla.gov.ye/,1,hajjahmla.gov.ye-20260905T044030Z.warc.gz,archived,0,7198,full,1,0
20260905T044030Z,https://hasti.gov.ye/,7,hasti.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,10305112,full,17,0
20260905T044030Z,https://hocc.gov.ye/,1,hocc.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-4,4,1961,homepage-only,0,0
20260905T044030Z,http://htb.gov.ye/,1,htb.gov.ye-20260905T044030Z.warc.gz,archived,0,7164,full,1,0
20260905T044030Z,https://indparkye.gov.ye/,4,indparkye.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,706888,full,42,100
20260905T044030Z,https://innovation-record.hasti.gov.ye/,6,innovation-record.hasti.gov.ye-20260905T044030Z.warc.gz,archived,0,843139,full,18,25
20260905T044030Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,1582601,full,31,182
20260905T044030Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,5574,full,0,3
20260905T044030Z,http://mocsi.gov.ye/,21,mocsi.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-124,124,8701,full,1,0
20260905T044030Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,1412263,full,127,189
20260905T044030Z,https://moit.gov.ye/,21,moit.gov.ye-20260905T044030Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16702,full,1,0
20260905T044030Z,https://msw.gov.ye/,1,msw.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,13622,full,0,10
20260905T044030Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-124,124,1435522,full,15,588
20260905T044030Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,8294498,full,7,17
20260905T044030Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,525918,full,85,112
20260905T044030Z,https://tax.gov.ye/,1,tax.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-4,4,1972,homepage-only,0,0
20260905T044030Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260905T044030Z.warc.gz,archived,0,30673,full,5,13
20260905T044030Z,https://training.tax.gov.ye/,1,training.tax.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-4,4,1984,homepage-only,0,0
20260905T044030Z,http://www.agoye.gov.ye/,21,www.agoye.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-124,124,976628,full,41,82
20260905T044030Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,465286,full,9,117
20260905T044030Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,6090107,full,216,0
20260905T044030Z,http://www.amranhealth.gov.ye/,1,www.amranhealth.gov.ye-20260905T044030Z.warc.gz,archived,0,7216,full,1,0
20260905T044030Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,6039037,full,26,12
20260905T044030Z,http://www.cra.gov.ye/,16,www.cra.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-124,124,4103172,full,339,1
20260905T044030Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,10305258,full,17,0
20260905T044030Z,https://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,1366587,full,118,198
20260905T044030Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260905T044030Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16723,full,1,0
20260905T044030Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-1,1,749817,full,17,86
20260905T044030Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260905T044030Z.warc.gz,archived-with-wget-exit-8,8,3045830,full,40,66
20260905T044030Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260905T044030Z.warc.gz,archived,0,8349,full,4,1
20260905T044030Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260905T044030Z.warc.gz,archived,0,3304,full,0,1
20260905T044030Z,https://yms.gov.ye/,9,yms.gov.ye-20260905T044030Z.warc.gz,archived,0,54907,full,2,22
20260905T044030Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260905T044030Z.warc.gz,archived,0,4316,full,0,2
20260905T044030Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260905T044030Z.warc.gz,archived,0,167324,full,13,1
