checked_at,host,selected_url,final_url,http_status,content_type,sources,error
2026-09-03T04:41:36+00:00,www.yemeninfo.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:36+00:00,www.yemenvision.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:38+00:00,www.yiig.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:39+00:00,www.yipo.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:40+00:00,www.yms.gov.ye,,,0,,certificate-transparency;inventory;rapiddns,https: timed out | http: timed out
2026-09-03T04:41:41+00:00,www.yncecs.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:42+00:00,www.yradio.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:42+00:00,www.yrsgisc.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:43+00:00,www.ysrdc.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:44+00:00,yaam.srs-mohe.gov.ye,,,0,,certificate-transparency;inventory,https: [Errno -2] Name or service not known | http: [Errno -2] Name or service not known
2026-09-03T04:41:44+00:00,yamania.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:44+00:00,yemeninfo.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:45+00:00,yemenparliament.gov.ye,,,0,,certificate-transparency;inventory;rapiddns,https: timed out | http: timed out
2026-09-03T04:41:45+00:00,yementp.moit.gov.ye,https://yementp.moit.gov.ye/,https://yementp.moit.gov.ye/,206,text/html,inventory;rapiddns,
2026-09-03T04:41:46+00:00,yemenvision.gov.ye,http://yemenvision.gov.ye/,http://yemenvision.gov.ye/,200,text/html,certificate-transparency;inventory;rapiddns,
2026-09-03T04:41:46+00:00,yiig.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:47+00:00,yipo.gov.ye,,,0,,certificate-transparency;inventory;rapiddns,https: timed out | http: timed out
2026-09-03T04:41:48+00:00,yms.gov.ye,https://yms.gov.ye/,https://yms.gov.ye/,200,text/html,certificate-transparency;inventory,
2026-09-03T04:41:48+00:00,yncecs.gov.ye,,http://yncecs.gov.ye/,503,text/html,certificate-transparency;inventory;rapiddns,https: timed out | http: HTTP 503 Service Temporarily Unavailable
2026-09-03T04:41:49+00:00,yradio.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
2026-09-03T04:41:49+00:00,yrsgisc.gov.ye,,,0,,certificate-transparency;inventory;rapiddns,https: timed out | http: timed out
2026-09-03T04:41:50+00:00,yrspc.gov.ye,http://yrspc.gov.ye/,http://yrspc.gov.ye/,206,text/html,inventory,
2026-09-03T04:41:50+00:00,ysmc.gov.ye,https://ysmc.gov.ye/,https://ysmc.gov.ye/,200,text/html,inventory,
2026-09-03T04:41:50+00:00,ysrdc.gov.ye,,,0,,certificate-transparency;inventory,https: timed out | http: timed out
