checked_at,url,final_url,http_status,content_type,error
2026-09-13T17:54:20+00:00,https://saba.ye,https://saba.ye/ar,200,text/html,
2026-09-13T17:54:20+00:00,https://saba.ye/en,https://saba.ye/en,200,text/html,
2026-09-13T17:54:20+00:00,https://mmy.ye,https://www.mmy.ye/,200,text/html,
2026-09-13T17:54:20+00:00,https://althawrah.ye,https://althawrah.ye,200,text/html,
2026-09-13T17:54:20+00:00,https://alsyasiah.ye,https://alsyasiah.ye,206,text/html,
2026-09-13T17:54:20+00:00,https://sanaaradio.net.ye,,0,,timed out
2026-09-13T17:54:20+00:00,https://yemen-tv.net.ye,,0,,timed out
2026-09-13T17:54:20+00:00,https://alsahattv.com.ye,https://alsahattv.com.ye,200,text/html,
2026-09-13T17:54:20+00:00,https://www.sohobcom.ye/ar,https://www.sohobcom.ye/ar,200,text/html,
2026-09-13T17:54:21+00:00,https://www.sohobcom.ye/en,https://www.sohobcom.ye/en,200,text/html,
2026-09-13T17:54:21+00:00,https://agoye.gov.ye/,https://agoye.gov.ye/,200,text/html,
2026-09-13T17:54:21+00:00,https://algumhorihosp-san.gov.ye/,https://algumhorihosp-san.gov.ye/,200,text/html,
2026-09-13T17:54:21+00:00,http://amanaedu.gov.ye/,http://amanaedu.gov.ye/cgi-sys/suspendedpage.cgi,200,text/html,
2026-09-13T17:54:21+00:00,https://amlcft.gov.ye/,https://amlcft.gov.ye/index.php/ar/,200,text/html,
2026-09-13T17:54:22+00:00,https://ar.hocc.gov.ye/,https://ar.hocc.gov.ye/,200,text/html,
2026-09-13T17:54:22+00:00,http://ath.gov.ye/,http://ath.gov.ye/,200,text/html,
2026-09-13T17:54:22+00:00,https://cama.gov.ye/,https://cama.gov.ye/public/ar,200,text/html,
2026-09-13T17:54:23+00:00,https://caqa.gov.ye/,https://caqa.gov.ye/,200,text/html,
2026-09-13T17:54:23+00:00,http://cra.gov.ye/,http://cra.gov.ye/,200,text/html,
2026-09-13T17:54:23+00:00,https://en.hocc.gov.ye/,https://en.hocc.gov.ye/,200,text/html,
2026-09-13T17:54:24+00:00,https://gasmed.gov.ye/,https://gasmed.gov.ye/,200,text/html,
2026-09-13T17:54:24+00:00,https://ghosanaa.gov.ye/,https://ghosanaa.gov.ye/,200,text/html,
2026-09-13T17:54:24+00:00,https://hasti.gov.ye/,https://hasti.gov.ye/,200,text/html,
2026-09-13T17:54:24+00:00,https://hocc.gov.ye/,https://hocc.gov.ye/,200,text/html,
2026-09-13T17:54:25+00:00,https://indparkye.gov.ye/,https://indparkye.gov.ye/,200,text/html,
