captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260921T195243Z,https://indparkye.gov.ye/,4,indparkye.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,706647,full,42,100
20260921T195243Z,https://innovation-record.hasti.gov.ye/,6,innovation-record.hasti.gov.ye-20260921T195243Z.warc.gz,archived,0,843249,full,18,25
20260921T195243Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-1,1,765528,full,45,169
20260921T195243Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,5585,full,0,3
20260921T195243Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,1412473,full,127,189
20260921T195243Z,https://moit.gov.ye/,21,moit.gov.ye-20260921T195243Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16720,full,1,0
20260921T195243Z,http://mom.gov.ye/,21,mom.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-124,124,25724,full,2,0
20260921T195243Z,https://msw.gov.ye/,1,msw.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-1,1,13610,full,0,10
20260921T195243Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-124,124,1398462,full,21,471
20260921T195243Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,8294526,full,7,17
20260921T195243Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,525797,full,85,112
20260921T195243Z,http://sadah.gov.ye/,21,sadah.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-124,124,19321,full,1,0
20260921T195243Z,http://shoora.gov.ye/,21,shoora.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-124,124,25950,full,1,0
20260921T195243Z,http://suerp.gov.ye/,1,suerp.gov.ye-20260921T195243Z.warc.gz,archived,0,7181,full,1,0
20260921T195243Z,https://tax.gov.ye/,21,tax.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,714346,full,12,94
20260921T195243Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-4,4,1981,full,0,0
20260921T195243Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260921T195243Z.warc.gz,archived,0,8436,full,5,0
20260921T195243Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-1,1,465307,full,9,117
20260921T195243Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,6090152,full,216,0
20260921T195243Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,5936018,full,25,13
20260921T195243Z,https://www.ghosanaa.gov.ye/,3,www.ghosanaa.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,6641,full,1,3
20260921T195243Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-1,1,10305164,full,17,0
20260921T195243Z,https://www.hocc.gov.ye/,1,www.hocc.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-4,4,1980,homepage-only,0,0
20260921T195243Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,587215,full,83,233
20260921T195243Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-1,1,2158415,full,23,252
20260921T195243Z,http://www.nvdl.gov.ye/,1,www.nvdl.gov.ye-20260921T195243Z.warc.gz,archived,0,3215,full,0,1
20260921T195243Z,http://www.pgfpp.gov.ye/,1,www.pgfpp.gov.ye-20260921T195243Z.warc.gz,archived,0,3215,full,0,1
20260921T195243Z,http://www.suerp.gov.ye/,1,www.suerp.gov.ye-20260921T195243Z.warc.gz,archived,0,7199,full,1,0
20260921T195243Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-8,8,622069,full,10,96
20260921T195243Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260921T195243Z.warc.gz,archived,0,8473,full,5,0
20260921T195243Z,http://www.yms.gov.ye/,1,www.yms.gov.ye-20260921T195243Z.warc.gz,archived,0,3234,full,1,0
20260921T195243Z,https://www.ysmc.gov.ye/,1,www.ysmc.gov.ye-20260921T195243Z.warc.gz,archived,0,159333,homepage-only,12,0
20260921T195243Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260921T195243Z.warc.gz,archived,0,3306,homepage-only,1,0
20260921T195243Z,http://yemenvision.gov.ye/,21,yemenvision.gov.ye-20260921T195243Z.warc.gz,archived-with-wget-exit-124,124,26353,full,1,0
20260921T195243Z,https://yms.gov.ye/,9,yms.gov.ye-20260921T195243Z.warc.gz,archived,0,112016,full,8,16
20260921T195243Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260921T195243Z.warc.gz,archived,0,4317,full,0,2
20260921T195243Z,https://ysmc.gov.ye/,2,ysmc.gov.ye-20260921T195243Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15059,full,1,0
