captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260920T175650Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,5593,full,0,3
20260920T175650Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,1412394,full,127,189
20260920T175650Z,https://moit.gov.ye/,21,moit.gov.ye-20260920T175650Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16689,full,1,0
20260920T175650Z,https://msw.gov.ye/,1,msw.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-1,1,13610,full,0,10
20260920T175650Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-124,124,1324077,full,21,418
20260920T175650Z,http://nvdl.gov.ye/,1,nvdl.gov.ye-20260920T175650Z.warc.gz,archived,0,7171,full,1,0
20260920T175650Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,8294512,full,7,17
20260920T175650Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,525463,full,85,112
20260920T175650Z,http://smc.gov.ye/,1,smc.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-4,4,1963,homepage-only,0,0
20260920T175650Z,https://tax.gov.ye/,21,tax.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,2830293,full,38,68
20260920T175650Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260920T175650Z.warc.gz,archived,0,30663,full,5,13
20260920T175650Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260920T175650Z.warc.gz,archived,0,8452,full,5,0
20260920T175650Z,http://www.agoye.gov.ye/,21,www.agoye.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-124,124,5106223,full,123,0
20260920T175650Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-1,1,460249,full,7,119
20260920T175650Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,6089646,full,216,0
20260920T175650Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,5935946,full,25,13
20260920T175650Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-1,1,10305211,full,17,0
20260920T175650Z,https://www.hocc.gov.ye/,21,www.hocc.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,6795706,full,170,0
20260920T175650Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,1366611,full,118,198
20260920T175650Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-1,1,2346760,full,220,55
20260920T175650Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260920T175650Z.warc.gz,archived-with-wget-exit-8,8,621921,full,10,96
20260920T175650Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260920T175650Z.warc.gz,archived,0,8465,full,5,0
20260920T175650Z,https://www.ysmc.gov.ye/,2,www.ysmc.gov.ye-20260920T175650Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15078,full,1,0
20260920T175650Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260920T175650Z.warc.gz,archived,0,3308,full,0,1
20260920T175650Z,https://yms.gov.ye/,9,yms.gov.ye-20260920T175650Z.warc.gz,archived,0,43151,full,1,23
20260920T175650Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260920T175650Z.warc.gz,archived,0,4310,full,0,2
20260920T175650Z,https://ysmc.gov.ye/,2,ysmc.gov.ye-20260920T175650Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15060,full,1,0
