captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260910T180340Z,https://cama.gov.ye/,21,cama.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,5991188,full,25,3
20260910T180340Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-1,1,2037144,full,24,132
20260910T180340Z,http://cra.gov.ye/,16,cra.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-124,124,2614748,full,180,1
20260910T180340Z,https://en.hocc.gov.ye/,21,en.hocc.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,5928002,full,68,22
20260910T180340Z,http://gia.gov.ye/,1,gia.gov.ye-20260910T180340Z.warc.gz,archived,0,7164,full,1,0
20260910T180340Z,https://hasti.gov.ye/,7,hasti.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-1,1,10305149,full,17,0
20260910T180340Z,https://hocc.gov.ye/,21,hocc.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,6014975,full,166,0
20260910T180340Z,http://htb.gov.ye/,1,htb.gov.ye-20260910T180340Z.warc.gz,archived,0,7173,full,1,0
20260910T180340Z,https://indparkye.gov.ye/,4,indparkye.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,706787,full,42,100
20260910T180340Z,http://jia.gov.ye/,1,jia.gov.ye-20260910T180340Z.warc.gz,archived,0,7170,full,1,0
20260910T180340Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-1,1,411258,full,19,191
20260910T180340Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,5594,full,0,3
20260910T180340Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,1411990,full,127,189
20260910T180340Z,https://msw.gov.ye/,1,msw.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-1,1,13614,full,0,10
20260910T180340Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-124,124,1330732,full,21,421
20260910T180340Z,https://olympics.hasti.gov.ye/,1,olympics.hasti.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,8038051,homepage-only,2,17
20260910T180340Z,http://pgfpp.gov.ye/,1,pgfpp.gov.ye-20260910T180340Z.warc.gz,archived,0,7179,full,1,0
20260910T180340Z,https://research-priorities.hasti.gov.ye/,1,research-priorities.hasti.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,189825,homepage-only,32,37
20260910T180340Z,https://tax.gov.ye/,21,tax.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,1121982,full,26,94
20260910T180340Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-4,4,1986,full,0,0
20260910T180340Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260910T180340Z.warc.gz,archived,0,8433,full,5,0
20260910T180340Z,https://www.algumhorihosp-san.gov.ye/,1,www.algumhorihosp-san.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-4,4,1998,homepage-only,0,0
20260910T180340Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,6090242,full,216,0
20260910T180340Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,6039137,full,26,12
20260910T180340Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,587332,full,83,233
20260910T180340Z,http://www.moit.gov.ye/,21,www.moit.gov.ye-20260910T180340Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16701,full,1,0
20260910T180340Z,http://www.pgfpp.gov.ye/,1,www.pgfpp.gov.ye-20260910T180340Z.warc.gz,archived,0,7195,full,1,0
20260910T180340Z,http://www.suerp.gov.ye/,1,www.suerp.gov.ye-20260910T180340Z.warc.gz,archived,0,3218,full,0,1
20260910T180340Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260910T180340Z.warc.gz,archived-with-wget-exit-8,8,689994,full,17,103
20260910T180340Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260910T180340Z.warc.gz,archived,0,8469,full,5,0
20260910T180340Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260910T180340Z.warc.gz,archived,0,3298,full,0,1
20260910T180340Z,https://yms.gov.ye/,9,yms.gov.ye-20260910T180340Z.warc.gz,archived,0,43865,full,1,23
20260910T180340Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260910T180340Z.warc.gz,archived,0,4324,full,0,2
20260910T180340Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260910T180340Z.warc.gz,archived,0,167336,full,13,1
