captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260831T050957Z,https://saba.ye,21,saba.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,3383898,full,59,160
20260831T050957Z,https://saba.ye/en,21,saba.ye-en-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,2463939,full,57,150
20260831T050957Z,https://mmy.ye,21,mmy.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,1721519,full,21,169
20260831T050957Z,https://althawrah.ye,21,althawrah.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,3142711,full,45,136
20260831T050957Z,https://alsyasiah.ye,21,alsyasiah.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,4908142,full,123,2
20260831T050957Z,https://sanaaradio.net.ye,18,sanaaradio.net.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-124,124,987910,full,148,281
20260831T050957Z,https://yemen-tv.net.ye,1,yemen-tv.net.ye-20260831T050957Z.warc.gz,archived,0,3216,full,0,1
20260831T050957Z,https://alsahattv.com.ye,21,alsahattv.com.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,1031020,full,10,97
20260831T050957Z,https://www.sohobcom.ye/ar,21,www.sohobcom.ye-ar-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,679090,full,8,129
20260831T050957Z,https://www.sohobcom.ye/en,21,www.sohobcom.ye-en-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,532244,full,6,135
20260831T050957Z,https://agoye.gov.ye/,21,agoye.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-124,124,4008577,full,101,0
20260831T050957Z,https://algumhorihosp-san.gov.ye/,16,algumhorihosp-san.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,948217,full,19,107
20260831T050957Z,http://amanaedu.gov.ye/,1,amanaedu.gov.ye-20260831T050957Z.warc.gz,archived,0,7184,full,1,0
20260831T050957Z,https://amlcft.gov.ye/,21,amlcft.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,6088379,full,216,0
20260831T050957Z,https://apps.mot.gov.ye/,1,apps.mot.gov.ye-20260831T050957Z.warc.gz,archived,0,3301,full,0,1
20260831T050957Z,https://ar.hocc.gov.ye/,21,ar.hocc.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,6677666,full,169,0
20260831T050957Z,http://ath.gov.ye/,21,ath.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-124,124,19009,full,1,0
20260831T050957Z,https://cama.gov.ye/,21,cama.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,5991152,full,25,3
20260831T050957Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,2232615,full,38,118
20260831T050957Z,https://cra.gov.ye/,16,cra.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-124,124,669398,full,56,278
20260831T050957Z,https://en.hocc.gov.ye/,21,en.hocc.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,4921975,full,67,23
20260831T050957Z,https://ghosanaa.gov.ye/,3,ghosanaa.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,7916,full,4,0
20260831T050957Z,https://hasti.gov.ye/,7,hasti.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,10305141,full,17,0
20260831T050957Z,https://hocc.gov.ye/,21,hocc.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,6396804,full,169,0
20260831T050957Z,https://indparkye.gov.ye/,4,indparkye.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,707011,full,42,100
20260831T050957Z,https://innovation-record.hasti.gov.ye/,6,innovation-record.hasti.gov.ye-20260831T050957Z.warc.gz,archived,0,843256,full,18,25
20260831T050957Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,1378587,full,25,181
20260831T050957Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,5581,full,0,3
20260831T050957Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,1412756,full,127,189
20260831T050957Z,https://moit.gov.ye/,21,moit.gov.ye-20260831T050957Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16784,full,1,0
20260831T050957Z,http://mom.gov.ye/,21,mom.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-124,124,25901,full,2,0
20260831T050957Z,https://msw.gov.ye/,1,msw.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,13595,full,0,10
20260831T050957Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-124,124,1332639,full,21,423
20260831T050957Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,8294512,full,7,17
20260831T050957Z,http://pgfpp.gov.ye/,1,pgfpp.gov.ye-20260831T050957Z.warc.gz,archived,0,7183,full,1,0
20260831T050957Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,525362,full,85,112
20260831T050957Z,https://tax.gov.ye/,21,tax.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,663875,full,12,94
20260831T050957Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260831T050957Z.warc.gz,archived,0,30656,full,5,13
20260831T050957Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260831T050957Z.warc.gz,archived,0,8475,full,5,0
20260831T050957Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-1,1,465439,full,9,117
20260831T050957Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,6090339,full,216,0
20260831T050957Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,6039048,full,26,12
20260831T050957Z,http://www.galsup.gov.ye/,21,www.galsup.gov.ye-20260831T050957Z.warc.gz,archived-with-wget-exit-8,8,198573,full,5,67
20260831T050957Z,http://www.gia.gov.ye/,1,www.gia.gov.ye-20260831T050957Z.warc.gz,archived,0,3211,full,0,1
20260831T050957Z,http://www.hajjahmla.gov.ye/,1,www.hajjahmla.gov.ye-20260831T050957Z.warc.gz,archived,0,3231,full,0,1
