captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260829T071308Z,https://ar.hocc.gov.ye/,21,ar.hocc.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,6675133,full,169,0
20260829T071308Z,https://cama.gov.ye/,21,cama.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,5886339,full,24,3
20260829T071308Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-1,1,3021101,full,34,111
20260829T071308Z,https://cra.gov.ye/,16,cra.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-124,124,602376,full,48,255
20260829T071308Z,https://en.hocc.gov.ye/,21,en.hocc.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,4875678,full,69,23
20260829T071308Z,https://gasmed.gov.ye/,17,gasmed.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-124,124,4516748,full,101,0
20260829T071308Z,https://ghosanaa.gov.ye/,1,ghosanaa.gov.ye-20260829T071308Z.warc.gz,archived,0,4024,homepage-only,1,0
20260829T071308Z,https://hasti.gov.ye/,7,hasti.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-1,1,10305138,full,17,0
20260829T071308Z,https://hocc.gov.ye/,21,hocc.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,5837672,full,170,0
20260829T071308Z,https://indparkye.gov.ye/,4,indparkye.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,706833,full,42,100
20260829T071308Z,https://innovation-record.hasti.gov.ye/,6,innovation-record.hasti.gov.ye-20260829T071308Z.warc.gz,archived,0,843222,full,18,25
20260829T071308Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,479569,full,19,191
20260829T071308Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,5590,full,0,3
20260829T071308Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,1412858,full,127,189
20260829T071308Z,https://moit.gov.ye/,21,moit.gov.ye-20260829T071308Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16650,full,1,0
20260829T071308Z,https://msw.gov.ye/,1,msw.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-1,1,13630,full,0,10
20260829T071308Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-124,124,1214143,full,15,427
20260829T071308Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,8294525,full,7,17
20260829T071308Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,524672,full,85,112
20260829T071308Z,https://tax.gov.ye/,21,tax.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,2777137,full,37,69
20260829T071308Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260829T071308Z.warc.gz,archived,0,30692,full,5,13
20260829T071308Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260829T071308Z.warc.gz,archived,0,8457,full,5,0
20260829T071308Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-1,1,465327,full,9,117
20260829T071308Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,5936015,full,25,13
20260829T071308Z,http://www.cra.gov.ye/,16,www.cra.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-124,124,3319918,full,266,1
20260829T071308Z,http://www.galsup.gov.ye/,21,www.galsup.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,9645079,full,72,0
20260829T071308Z,http://www.gia.gov.ye/,1,www.gia.gov.ye-20260829T071308Z.warc.gz,archived,0,7184,full,1,0
20260829T071308Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-1,1,10305253,full,17,0
20260829T071308Z,https://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,587528,full,83,233
20260829T071308Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260829T071308Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16658,full,1,0
20260829T071308Z,http://www.moj.gov.ye/,21,www.moj.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-1,1,689608,full,16,83
20260829T071308Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260829T071308Z.warc.gz,archived-with-wget-exit-8,8,643971,full,11,95
20260829T071308Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260829T071308Z.warc.gz,archived,0,8475,full,5,0
20260829T071308Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260829T071308Z.warc.gz,archived,0,3300,full,0,1
20260829T071308Z,https://yms.gov.ye/,1,yms.gov.ye-20260829T071308Z.warc.gz,archived,0,3381,full,0,1
20260829T071308Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260829T071308Z.warc.gz,archived,0,167335,full,13,1
