captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260911T181033Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-1,1,2172185,full,35,121
20260911T181033Z,https://cra.gov.ye/,16,cra.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-124,124,185292,full,10,91
20260911T181033Z,https://en.hocc.gov.ye/,1,en.hocc.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-4,4,1973,homepage-only,0,0
20260911T181033Z,https://gasmed.gov.ye/,17,gasmed.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-124,124,1901866,full,27,74
20260911T181033Z,https://ghosanaa.gov.ye/,1,ghosanaa.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-4,4,1976,homepage-only,0,0
20260911T181033Z,http://gia.gov.ye/,1,gia.gov.ye-20260911T181033Z.warc.gz,archived,0,7163,full,1,0
20260911T181033Z,http://hajjahmla.gov.ye/,1,hajjahmla.gov.ye-20260911T181033Z.warc.gz,archived,0,7199,full,1,0
20260911T181033Z,https://hasti.gov.ye/,1,hasti.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-4,4,1970,homepage-only,0,0
20260911T181033Z,https://hocc.gov.ye/,1,hocc.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-4,4,1969,homepage-only,0,0
20260911T181033Z,http://htb.gov.ye/,1,htb.gov.ye-20260911T181033Z.warc.gz,archived,0,7166,full,1,0
20260911T181033Z,https://indparkye.gov.ye/,1,indparkye.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,391717,homepage-only,25,59
20260911T181033Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,5585,full,0,3
20260911T181033Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,1412365,full,127,189
20260911T181033Z,https://moit.gov.ye/,21,moit.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-124,124,651,full,0,0
20260911T181033Z,https://msw.gov.ye/,1,msw.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-1,1,13611,full,0,10
20260911T181033Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-124,124,1532822,full,21,569
20260911T181033Z,https://olympics.hasti.gov.ye/,1,olympics.hasti.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-4,4,1985,homepage-only,0,0
20260911T181033Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,525039,full,85,112
20260911T181033Z,http://sadah.gov.ye/,21,sadah.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-124,124,18621,full,1,0
20260911T181033Z,https://tax.gov.ye/,21,tax.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,2484057,full,41,79
20260911T181033Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260911T181033Z.warc.gz,archived,0,30664,full,5,13
20260911T181033Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260911T181033Z.warc.gz,archived,0,8442,full,5,0
20260911T181033Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-1,1,460363,full,7,119
20260911T181033Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,6089937,full,216,0
20260911T181033Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,6039014,full,26,12
20260911T181033Z,http://www.cra.gov.ye/,16,www.cra.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-124,124,4324133,full,395,1
20260911T181033Z,http://www.galsup.gov.ye/,21,www.galsup.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,408514,full,7,65
20260911T181033Z,http://www.hajjahmla.gov.ye/,1,www.hajjahmla.gov.ye-20260911T181033Z.warc.gz,archived,0,7209,full,1,0
20260911T181033Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-1,1,105880,full,2,15
20260911T181033Z,http://www.jia.gov.ye/,1,www.jia.gov.ye-20260911T181033Z.warc.gz,archived,0,3213,full,0,1
20260911T181033Z,https://www.mohesr.gov.ye/,1,www.mohesr.gov.ye-20260911T181033Z.warc.gz,archived,0,6181,homepage-only,1,3
20260911T181033Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260911T181033Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16754,full,1,0
20260911T181033Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-1,1,1254783,full,21,82
20260911T181033Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-8,8,725114,full,19,101
20260911T181033Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260911T181033Z.warc.gz,archived,0,8471,full,5,0
20260911T181033Z,http://www.yms.gov.ye/,1,www.yms.gov.ye-20260911T181033Z.warc.gz,archived,0,3243,full,1,0
20260911T181033Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260911T181033Z.warc.gz,archived,0,3304,full,1,0
20260911T181033Z,http://yemenvision.gov.ye/,21,yemenvision.gov.ye-20260911T181033Z.warc.gz,archived-with-wget-exit-124,124,26345,full,1,0
20260911T181033Z,https://yms.gov.ye/,9,yms.gov.ye-20260911T181033Z.warc.gz,archived,0,43853,full,1,23
20260911T181033Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260911T181033Z.warc.gz,archived,0,4316,full,0,2
20260911T181033Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260911T181033Z.warc.gz,archived,0,167328,full,13,1
