captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260924T185027Z,https://moit.gov.ye/,21,moit.gov.ye-20260924T185027Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16732,full,1,0
20260924T185027Z,https://msw.gov.ye/,1,msw.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-1,1,13631,full,0,10
20260924T185027Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-124,124,1515217,full,21,555
20260924T185027Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-8,8,8294465,full,7,17
20260924T185027Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-8,8,524969,full,85,112
20260924T185027Z,https://tax.gov.ye/,21,tax.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-8,8,983757,full,15,91
20260924T185027Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260924T185027Z.warc.gz,archived,0,30695,full,5,13
20260924T185027Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260924T185027Z.warc.gz,archived,0,8283,full,5,0
20260924T185027Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-1,1,465386,full,9,117
20260924T185027Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-8,8,6090101,full,216,0
20260924T185027Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-8,8,6039033,full,26,12
20260924T185027Z,https://www.hasti.gov.ye/,9,www.hasti.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-1,1,10310168,full,17,0
20260924T185027Z,https://www.hocc.gov.ye/,1,www.hocc.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-4,4,1975,homepage-only,0,0
20260924T185027Z,http://www.mohesr.gov.ye/,1,www.mohesr.gov.ye-20260924T185027Z.warc.gz,archived,0,6189,homepage-only,2,2
20260924T185027Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-1,1,2179529,full,219,56
20260924T185027Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-8,8,584582,full,9,97
20260924T185027Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260924T185027Z.warc.gz,archived,0,8314,full,5,0
20260924T185027Z,https://www.ysmc.gov.ye/,1,www.ysmc.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-4,4,1978,homepage-only,0,0
20260924T185027Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-4,4,1981,homepage-only,0,0
20260924T185027Z,https://yms.gov.ye/,9,yms.gov.ye-20260924T185027Z.warc.gz,archived,0,43147,full,1,23
20260924T185027Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260924T185027Z.warc.gz,archived,0,4323,full,0,2
20260924T185027Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260924T185027Z.warc.gz,archived-with-wget-exit-4,4,1965,homepage-only,0,0
