captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260916T184034Z,https://cama.gov.ye/,21,cama.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,5886323,full,24,3
20260916T184034Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-1,1,1994367,full,27,129
20260916T184034Z,https://cra.gov.ye/,16,cra.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-124,124,479655,full,38,207
20260916T184034Z,https://en.hocc.gov.ye/,21,en.hocc.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-124,124,740556,full,73,20
20260916T184034Z,https://hasti.gov.ye/,1,hasti.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-4,4,1972,homepage-only,0,0
20260916T184034Z,https://hocc.gov.ye/,1,hocc.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-4,4,1962,homepage-only,0,0
20260916T184034Z,https://indparkye.gov.ye/,1,indparkye.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,391932,homepage-only,25,59
20260916T184034Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-1,1,576919,full,43,169
20260916T184034Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,5589,full,0,3
20260916T184034Z,http://mocsi.gov.ye/,21,mocsi.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-124,124,8817,full,1,0
20260916T184034Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,1411911,full,127,189
20260916T184034Z,https://moit.gov.ye/,21,moit.gov.ye-20260916T184034Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16706,full,1,0
20260916T184034Z,https://msw.gov.ye/,1,msw.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-1,1,13626,full,0,10
20260916T184034Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-124,124,1401685,full,21,473
20260916T184034Z,http://nvdl.gov.ye/,1,nvdl.gov.ye-20260916T184034Z.warc.gz,archived,0,7164,full,1,0
20260916T184034Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,8051811,full,3,21
20260916T184034Z,http://pgfpp.gov.ye/,1,pgfpp.gov.ye-20260916T184034Z.warc.gz,archived,0,7176,full,1,0
20260916T184034Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,524867,full,85,112
20260916T184034Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260916T184034Z.warc.gz,archived,0,30690,full,5,13
20260916T184034Z,http://training.tax.gov.ye/,5,training.tax.gov.ye-20260916T184034Z.warc.gz,archived,0,8439,full,5,0
20260916T184034Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-1,1,465518,full,9,117
20260916T184034Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,6090025,full,216,0
20260916T184034Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-8,8,5936161,full,25,13
20260916T184034Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-1,1,8118382,full,4,13
20260916T184034Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260916T184034Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16729,full,1,0
20260916T184034Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-1,1,997048,full,20,83
20260916T184034Z,http://www.nvdl.gov.ye/,1,www.nvdl.gov.ye-20260916T184034Z.warc.gz,archived,0,7187,full,1,0
20260916T184034Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260916T184034Z.warc.gz,archived,0,8465,full,5,0
20260916T184034Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260916T184034Z.warc.gz,archived-with-wget-exit-4,4,1980,full,0,0
20260916T184034Z,https://yms.gov.ye/,9,yms.gov.ye-20260916T184034Z.warc.gz,archived,0,42885,full,1,23
20260916T184034Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260916T184034Z.warc.gz,archived,0,4320,full,0,2
20260916T184034Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260916T184034Z.warc.gz,archived,0,167349,full,13,1
