captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260923T184948Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-8,8,8294533,full,7,17
20260923T184948Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-8,8,525036,full,85,112
20260923T184948Z,http://smc.gov.ye/,1,smc.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-4,4,1964,homepage-only,0,0
20260923T184948Z,https://tax.gov.ye/,21,tax.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-8,8,3096843,full,40,66
20260923T184948Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260923T184948Z.warc.gz,archived,0,30622,full,5,13
20260923T184948Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260923T184948Z.warc.gz,archived,0,8288,full,5,0
20260923T184948Z,http://www.aghhajjah.gov.ye/,1,www.aghhajjah.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-4,4,1986,homepage-only,0,0
20260923T184948Z,https://www.agoye.gov.ye/,21,www.agoye.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-124,124,4009712,full,101,0
20260923T184948Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-1,1,465455,full,9,117
20260923T184948Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-8,8,6089717,full,216,0
20260923T184948Z,https://www.hasti.gov.ye/,9,www.hasti.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-1,1,10310185,full,17,0
20260923T184948Z,https://www.hocc.gov.ye/,1,www.hocc.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-4,4,1972,homepage-only,0,0
20260923T184948Z,http://www.mohesr.gov.ye/,1,www.mohesr.gov.ye-20260923T184948Z.warc.gz,archived,0,6186,homepage-only,2,2
20260923T184948Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-1,1,2548721,full,222,53
20260923T184948Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-8,8,622327,full,10,96
20260923T184948Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260923T184948Z.warc.gz,archived,0,8317,full,5,0
20260923T184948Z,https://www.ysmc.gov.ye/,2,www.ysmc.gov.ye-20260923T184948Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15079,full,1,0
20260923T184948Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260923T184948Z.warc.gz,archived,0,3303,full,0,1
20260923T184948Z,https://yms.gov.ye/,1,yms.gov.ye-20260923T184948Z.warc.gz,archived-with-wget-exit-4,4,1966,homepage-only,0,0
20260923T184948Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260923T184948Z.warc.gz,archived,0,4312,full,0,2
20260923T184948Z,https://ysmc.gov.ye/,2,ysmc.gov.ye-20260923T184948Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15071,full,1,0
