captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260922T183029Z,http://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-8,8,524535,full,85,112
20260922T183029Z,http://snacc.gov.ye/,21,snacc.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-124,124,24797,full,1,0
20260922T183029Z,https://tax.gov.ye/,21,tax.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-8,8,983551,full,15,91
20260922T183029Z,http://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260922T183029Z.warc.gz,archived,0,30658,full,5,13
20260922T183029Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260922T183029Z.warc.gz,archived,0,8269,full,5,0
20260922T183029Z,http://www.agoye.gov.ye/,21,www.agoye.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-124,124,976644,full,41,82
20260922T183029Z,http://www.albaydhahis.gov.ye/,1,www.albaydhahis.gov.ye-20260922T183029Z.warc.gz,archived,0,3250,full,0,1
20260922T183029Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-1,1,465424,full,9,117
20260922T183029Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-8,8,6090069,full,216,0
20260922T183029Z,http://www.amranhealth.gov.ye/,1,www.amranhealth.gov.ye-20260922T183029Z.warc.gz,archived,0,4396,homepage-only,1,1
20260922T183029Z,http://www.area.gov.ye/,21,www.area.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-124,124,13355,full,1,0
20260922T183029Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-8,8,6039063,full,26,12
20260922T183029Z,http://www.cra.gov.ye/,16,www.cra.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-124,124,3415751,full,277,1
20260922T183029Z,http://www.ghosanaa.gov.ye/,3,www.ghosanaa.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-8,8,6639,full,1,3
20260922T183029Z,http://www.gia.gov.ye/,1,www.gia.gov.ye-20260922T183029Z.warc.gz,archived,0,3214,full,0,1
20260922T183029Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-1,1,105845,full,2,15
20260922T183029Z,https://www.hocc.gov.ye/,1,www.hocc.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-4,4,1965,homepage-only,0,0
20260922T183029Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-8,8,1367470,full,118,198
20260922T183029Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-4,4,201858,full,90,3
20260922T183029Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-1,1,1422301,full,19,78
20260922T183029Z,http://www.nvdl.gov.ye/,1,www.nvdl.gov.ye-20260922T183029Z.warc.gz,archived,0,7191,full,1,0
20260922T183029Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260922T183029Z.warc.gz,archived-with-wget-exit-8,8,621955,full,10,96
20260922T183029Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260922T183029Z.warc.gz,archived,0,8313,full,5,0
20260922T183029Z,https://www.ysmc.gov.ye/,2,www.ysmc.gov.ye-20260922T183029Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15066,full,1,0
20260922T183029Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260922T183029Z.warc.gz,archived,0,3296,full,0,1
20260922T183029Z,https://yms.gov.ye/,9,yms.gov.ye-20260922T183029Z.warc.gz,archived,0,43158,full,1,23
20260922T183029Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260922T183029Z.warc.gz,archived,0,4313,full,0,2
20260922T183029Z,https://ysmc.gov.ye/,2,ysmc.gov.ye-20260922T183029Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15059,full,1,0
