captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260909T181753Z,https://saba.ye,21,saba.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,5194420,full,40,131
20260909T181753Z,https://saba.ye/en,21,saba.ye-en-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,1815129,full,45,144
20260909T181753Z,https://mmy.ye,21,mmy.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,1248621,full,22,184
20260909T181753Z,https://althawrah.ye,21,althawrah.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,2949940,full,43,139
20260909T181753Z,https://alsyasiah.ye,21,alsyasiah.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,4603136,full,101,27
20260909T181753Z,https://sanaaradio.net.ye,18,sanaaradio.net.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-124,124,694908,full,89,200
20260909T181753Z,https://yemen-tv.net.ye,1,yemen-tv.net.ye-20260909T181753Z.warc.gz,archived,0,3205,full,0,1
20260909T181753Z,https://alsahattv.com.ye,21,alsahattv.com.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,284124,full,7,99
20260909T181753Z,https://www.sohobcom.ye/ar,21,www.sohobcom.ye-ar-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,590666,full,7,130
20260909T181753Z,https://www.sohobcom.ye/en,21,www.sohobcom.ye-en-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,531800,full,6,135
20260909T181753Z,https://algumhorihosp-san.gov.ye/,16,algumhorihosp-san.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,948292,full,19,107
20260909T181753Z,https://amlcft.gov.ye/,21,amlcft.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,6087785,full,216,0
20260909T181753Z,http://amranhealth.gov.ye/,1,amranhealth.gov.ye-20260909T181753Z.warc.gz,archived,0,7195,full,1,0
20260909T181753Z,https://apps.mot.gov.ye/,1,apps.mot.gov.ye-20260909T181753Z.warc.gz,archived,0,3290,full,0,1
20260909T181753Z,https://ar.hocc.gov.ye/,21,ar.hocc.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,6138171,full,250,0
20260909T181753Z,https://cama.gov.ye/,21,cama.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,5991055,full,25,3
20260909T181753Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,1598838,full,22,134
20260909T181753Z,https://en.hocc.gov.ye/,21,en.hocc.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,4461674,full,384,95
20260909T181753Z,https://hasti.gov.ye/,7,hasti.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,10305105,full,17,0
20260909T181753Z,https://hocc.gov.ye/,21,hocc.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-124,124,757204,full,29,0
20260909T181753Z,https://indparkye.gov.ye/,4,indparkye.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,706594,full,42,100
20260909T181753Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,462068,full,40,173
20260909T181753Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,5581,full,0,3
20260909T181753Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,1411917,full,127,189
20260909T181753Z,https://moit.gov.ye/,21,moit.gov.ye-20260909T181753Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16668,full,1,0
20260909T181753Z,https://msw.gov.ye/,1,msw.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,13612,full,0,10
20260909T181753Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-124,124,1556783,full,21,586
20260909T181753Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,8051818,full,3,21
20260909T181753Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,524859,full,85,112
20260909T181753Z,https://tax.gov.ye/,21,tax.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,2141497,full,44,76
20260909T181753Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260909T181753Z.warc.gz,archived,0,30691,full,5,13
20260909T181753Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260909T181753Z.warc.gz,archived,0,8448,full,5,0
20260909T181753Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,465296,full,9,117
20260909T181753Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,6089473,full,216,0
20260909T181753Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,6039123,full,26,12
20260909T181753Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-1,1,10305218,full,17,0
20260909T181753Z,https://www.mohesr.gov.ye/,1,www.mohesr.gov.ye-20260909T181753Z.warc.gz,archived,0,6180,homepage-only,2,2
20260909T181753Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260909T181753Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16660,full,1,0
20260909T181753Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260909T181753Z.warc.gz,archived-with-wget-exit-8,8,751359,full,20,100
20260909T181753Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260909T181753Z.warc.gz,archived,0,8481,full,5,0
20260909T181753Z,http://www.yms.gov.ye/,1,www.yms.gov.ye-20260909T181753Z.warc.gz,archived,0,3242,full,1,0
20260909T181753Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260909T181753Z.warc.gz,archived,0,3296,full,1,0
20260909T181753Z,https://yms.gov.ye/,9,yms.gov.ye-20260909T181753Z.warc.gz,archived,0,109786,full,8,16
20260909T181753Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260909T181753Z.warc.gz,archived,0,4323,full,0,2
20260909T181753Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260909T181753Z.warc.gz,archived,0,167315,full,13,1
