captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260919T174559Z,https://apps.mot.gov.ye/,1,apps.mot.gov.ye-20260919T174559Z.warc.gz,archived,0,3302,full,0,1
20260919T174559Z,https://ar.hocc.gov.ye/,21,ar.hocc.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,6763332,full,76,0
20260919T174559Z,https://cama.gov.ye/,21,cama.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,5886321,full,24,3
20260919T174559Z,https://caqa.gov.ye/,21,caqa.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-1,1,4431114,full,80,80
20260919T174559Z,https://cra.gov.ye/,16,cra.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-124,124,1932172,full,100,1
20260919T174559Z,https://en.hocc.gov.ye/,21,en.hocc.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,6214396,full,63,20
20260919T174559Z,https://hasti.gov.ye/,7,hasti.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-1,1,10305128,full,17,0
20260919T174559Z,https://hocc.gov.ye/,21,hocc.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,5372110,full,83,9
20260919T174559Z,https://indparkye.gov.ye/,4,indparkye.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,706764,full,42,100
20260919T174559Z,https://meoh.gov.ye/,21,meoh.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-1,1,419321,full,17,198
20260919T174559Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,5587,full,0,3
20260919T174559Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,1413009,full,127,189
20260919T174559Z,https://moit.gov.ye/,21,moit.gov.ye-20260919T174559Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,3224,full,0,1
20260919T174559Z,https://msw.gov.ye/,1,msw.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-1,1,13618,full,0,10
20260919T174559Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-124,124,1328088,full,21,420
20260919T174559Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,8051804,full,3,21
20260919T174559Z,http://pgfpp.gov.ye/,1,pgfpp.gov.ye-20260919T174559Z.warc.gz,archived,0,7177,full,1,0
20260919T174559Z,https://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,524689,full,85,112
20260919T174559Z,https://tax.gov.ye/,21,tax.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,1094679,full,18,88
20260919T174559Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260919T174559Z.warc.gz,archived,0,30636,full,5,13
20260919T174559Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260919T174559Z.warc.gz,archived,0,8438,full,5,0
20260919T174559Z,http://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-1,1,465496,full,9,117
20260919T174559Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,6089537,full,216,0
20260919T174559Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,5936139,full,25,13
20260919T174559Z,http://www.hajjahmla.gov.ye/,1,www.hajjahmla.gov.ye-20260919T174559Z.warc.gz,archived,0,3237,full,0,1
20260919T174559Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-1,1,10305264,full,17,0
20260919T174559Z,https://www.hocc.gov.ye/,21,www.hocc.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,7301938,full,76,0
20260919T174559Z,http://www.jia.gov.ye/,1,www.jia.gov.ye-20260919T174559Z.warc.gz,archived,0,3218,full,0,1
20260919T174559Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,587634,full,83,233
20260919T174559Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-1,1,2690986,full,46,230
20260919T174559Z,http://www.pgfpp.gov.ye/,1,www.pgfpp.gov.ye-20260919T174559Z.warc.gz,archived,0,7198,full,1,0
20260919T174559Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260919T174559Z.warc.gz,archived-with-wget-exit-8,8,584343,full,9,97
20260919T174559Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260919T174559Z.warc.gz,archived,0,8483,full,5,0
20260919T174559Z,http://www.yms.gov.ye/,1,www.yms.gov.ye-20260919T174559Z.warc.gz,archived,0,3240,full,1,0
20260919T174559Z,https://www.ysmc.gov.ye/,1,www.ysmc.gov.ye-20260919T174559Z.warc.gz,archived,0,178900,full,14,0
20260919T174559Z,http://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260919T174559Z.warc.gz,archived,0,3299,full,1,0
20260919T174559Z,https://yms.gov.ye/,9,yms.gov.ye-20260919T174559Z.warc.gz,archived,0,43083,full,1,23
20260919T174559Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260919T174559Z.warc.gz,archived,0,4326,full,0,2
20260919T174559Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260919T174559Z.warc.gz,archived,0,178799,full,14,0
