captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260915T184343Z,https://tax.gov.ye/,21,tax.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-8,8,1165920,full,27,93
20260915T184343Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260915T184343Z.warc.gz,archived,0,30656,full,5,13
20260915T184343Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260915T184343Z.warc.gz,archived,0,8447,full,5,0
20260915T184343Z,http://www.agoye.gov.ye/,21,www.agoye.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-124,124,1263762,full,42,82
20260915T184343Z,https://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-1,1,458569,full,6,120
20260915T184343Z,http://www.amanaedu.gov.ye/,1,www.amanaedu.gov.ye-20260915T184343Z.warc.gz,archived,0,3235,full,0,1
20260915T184343Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-8,8,6089763,full,216,0
20260915T184343Z,http://www.amranhealth.gov.ye/,1,www.amranhealth.gov.ye-20260915T184343Z.warc.gz,archived,0,3246,full,0,1
20260915T184343Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-8,8,5936134,full,25,13
20260915T184343Z,https://www.hasti.gov.ye/,7,www.hasti.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-1,1,10305272,full,17,0
20260915T184343Z,http://www.htb.gov.ye/,1,www.htb.gov.ye-20260915T184343Z.warc.gz,archived,0,3210,full,0,1
20260915T184343Z,http://www.jia.gov.ye/,1,www.jia.gov.ye-20260915T184343Z.warc.gz,archived,0,3212,full,0,1
20260915T184343Z,https://www.mohesr.gov.ye/,1,www.mohesr.gov.ye-20260915T184343Z.warc.gz,archived,0,6188,homepage-only,1,3
20260915T184343Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260915T184343Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,16736,full,1,0
20260915T184343Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-1,1,1571161,full,19,78
20260915T184343Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260915T184343Z.warc.gz,archived-with-wget-exit-8,8,737594,full,19,101
20260915T184343Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260915T184343Z.warc.gz,archived,0,8482,full,5,0
20260915T184343Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260915T184343Z.warc.gz,archived,0,3303,full,0,1
20260915T184343Z,https://yms.gov.ye/,9,yms.gov.ye-20260915T184343Z.warc.gz,archived,0,42860,full,1,23
20260915T184343Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260915T184343Z.warc.gz,archived,0,4328,full,0,2
20260915T184343Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260915T184343Z.warc.gz,archived,0,167340,full,13,1
