captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260914T194550Z,https://innovation-record.hasti.gov.ye/,1,innovation-record.hasti.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-4,4,1994,full,0,0
20260914T194550Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-8,8,5584,full,0,3
20260914T194550Z,https://mohesr.gov.ye/,1,mohesr.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-8,8,203786,homepage-only,19,26
20260914T194550Z,https://moit.gov.ye/,1,moit.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-4,4,1965,full,0,0
20260914T194550Z,https://msw.gov.ye/,1,msw.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-1,1,13601,full,0,10
20260914T194550Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-124,124,1117127,full,19,397
20260914T194550Z,https://olympics.hasti.gov.ye/,1,olympics.hasti.gov.ye-20260914T194550Z.warc.gz,archived,0,8207,full,1,0
20260914T194550Z,https://research-priorities.hasti.gov.ye/,1,research-priorities.hasti.gov.ye-20260914T194550Z.warc.gz,archived,0,8229,full,1,0
20260914T194550Z,https://tax.gov.ye/,21,tax.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-8,8,2484138,full,41,79
20260914T194550Z,https://tn-search.moit.gov.ye/,1,tn-search.moit.gov.ye-20260914T194550Z.warc.gz,archived,0,8196,full,1,0
20260914T194550Z,https://training.tax.gov.ye/,5,training.tax.gov.ye-20260914T194550Z.warc.gz,archived,0,8439,full,5,0
20260914T194550Z,https://www.algumhorihosp-san.gov.ye/,1,www.algumhorihosp-san.gov.ye-20260914T194550Z.warc.gz,archived,0,8230,full,1,0
20260914T194550Z,https://www.amlcft.gov.ye/,1,www.amlcft.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-4,4,1978,homepage-only,0,0
20260914T194550Z,https://www.cama.gov.ye/,21,www.cama.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-8,8,5936052,full,25,13
20260914T194550Z,http://www.cra.gov.ye/,16,www.cra.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-124,124,3088905,full,207,1
20260914T194550Z,http://www.gia.gov.ye/,1,www.gia.gov.ye-20260914T194550Z.warc.gz,archived,0,3208,full,0,1
20260914T194550Z,https://www.hasti.gov.ye/,1,www.hasti.gov.ye-20260914T194550Z.warc.gz,archived,0,8173,full,1,0
20260914T194550Z,http://www.htb.gov.ye/,1,www.htb.gov.ye-20260914T194550Z.warc.gz,archived,0,3217,full,0,1
20260914T194550Z,http://www.jia.gov.ye/,1,www.jia.gov.ye-20260914T194550Z.warc.gz,archived,0,3212,full,0,1
20260914T194550Z,https://www.mohesr.gov.ye/,1,www.mohesr.gov.ye-20260914T194550Z.warc.gz,archived,0,6246,homepage-only,0,4
20260914T194550Z,https://www.moit.gov.ye/,1,www.moit.gov.ye-20260914T194550Z.warc.gz,archived,0,8178,full,1,0
20260914T194550Z,https://www.moj.gov.ye/,21,www.moj.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-1,1,662092,full,11,77
20260914T194550Z,http://www.nvdl.gov.ye/,1,www.nvdl.gov.ye-20260914T194550Z.warc.gz,archived,0,3214,full,0,1
20260914T194550Z,https://www.tax.gov.ye/,21,www.tax.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-8,8,690029,full,17,103
20260914T194550Z,https://www.training.tax.gov.ye/,5,www.training.tax.gov.ye-20260914T194550Z.warc.gz,archived,0,8469,full,5,0
20260914T194550Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260914T194550Z.warc.gz,archived,0,8326,full,1,0
20260914T194550Z,http://yemenvision.gov.ye/,21,yemenvision.gov.ye-20260914T194550Z.warc.gz,archived-with-wget-exit-124,124,26351,full,1,0
20260914T194550Z,https://yms.gov.ye/,9,yms.gov.ye-20260914T194550Z.warc.gz,archived,0,54590,full,2,22
20260914T194550Z,http://yrspc.gov.ye/,1,yrspc.gov.ye-20260914T194550Z.warc.gz,archived,0,4320,full,0,2
20260914T194550Z,https://ysmc.gov.ye/,1,ysmc.gov.ye-20260914T194550Z.warc.gz,archived,0,8168,full,1,0
