captured_at,site,queued_pages,archive,result,wget_exit_code,bytes,discovery,response_records,revisit_records
20260925T190808Z,https://mmy.gov.ye/,2,mmy.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-8,8,5584,full,0,3
20260925T190808Z,https://mohesr.gov.ye/,20,mohesr.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-8,8,1412341,full,127,189
20260925T190808Z,https://msw.gov.ye/,1,msw.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-1,1,13622,full,0,10
20260925T190808Z,https://nsw.gov.ye/,18,nsw.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-124,124,1530039,full,21,566
20260925T190808Z,https://olympics.hasti.gov.ye/,7,olympics.hasti.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-8,8,8294574,full,7,17
20260925T190808Z,http://research-priorities.hasti.gov.ye/,11,research-priorities.hasti.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-8,8,525376,full,85,112
20260925T190808Z,http://sadah.gov.ye/,21,sadah.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-124,124,19172,full,1,0
20260925T190808Z,http://suerp.gov.ye/,1,suerp.gov.ye-20260925T190808Z.warc.gz,archived,0,7173,full,1,0
20260925T190808Z,http://www.algumhorihosp-san.gov.ye/,16,www.algumhorihosp-san.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-1,1,465515,full,9,117
20260925T190808Z,https://www.amlcft.gov.ye/,21,www.amlcft.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-8,8,6090019,full,216,0
20260925T190808Z,https://www.goam.gov.ye/,21,www.goam.gov.ye-20260925T190808Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,31175,full,1,0
20260925T190808Z,http://www.hajjahmla.gov.ye/,1,www.hajjahmla.gov.ye-20260925T190808Z.warc.gz,archived,0,3235,full,0,1
20260925T190808Z,https://www.hasti.gov.ye/,1,www.hasti.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-4,4,1969,homepage-only,0,0
20260925T190808Z,https://www.hocc.gov.ye/,1,www.hocc.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-4,4,1976,homepage-only,0,0
20260925T190808Z,http://www.htb.gov.ye/,1,www.htb.gov.ye-20260925T190808Z.warc.gz,archived,0,3215,full,0,1
20260925T190808Z,http://www.jia.gov.ye/,1,www.jia.gov.ye-20260925T190808Z.warc.gz,archived,0,3198,full,0,1
20260925T190808Z,http://www.mohesr.gov.ye/,20,www.mohesr.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-8,8,587830,full,83,233
20260925T190808Z,https://www.moit.gov.ye/,21,www.moit.gov.ye-20260925T190808Z.warc.gz,archived-with-wget-exit-1,1,2150777,full,23,252
20260925T190808Z,https://www.ysmc.gov.ye/,2,www.ysmc.gov.ye-20260925T190808Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15083,full,1,0
20260925T190808Z,https://yementp.moit.gov.ye/,1,yementp.moit.gov.ye-20260925T190808Z.warc.gz,archived,0,3302,full,0,1
20260925T190808Z,https://yrspc.gov.ye/,1,yrspc.gov.ye-20260925T190808Z.warc.gz,archived,0,205047,full,7,0
20260925T190808Z,https://ysmc.gov.ye/,2,ysmc.gov.ye-20260925T190808Z.warc.gz,archived-homepage-only-hard-limit-fallback,0,15056,full,1,0
